eventid,year,month,day,approxdate,extended,resolution,country,province,city,latitude,longitude,specificity,near_city,location,summary,crit1,crit2,crit3,doubted,alternative,multiple_attacks,success,suicide,attacktype1,attacktype2,attacktype3,targtype1,targsubtype1,corp1,target1,natlty1,targtype2,targsubtype2,corp2,target2,natlty2,targtype3,targsubtype3,corp3,target3,natlty3,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,lone_wolf,nperps,nperpcap,claimed,claimmode,claim2,claimmode2,claim3,claimmode3,compclaim,weaptype1,weapsubtype1,weaptype2,weapsubtype2,weaptype3,weapsubtype3,weaptype4,weapsubtype4,weapdetail,nkill,nkillus,nkillperp,nwound,nwoundus,nwoundperp,property,propextent,propextent,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,vehiclehij,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,nreleased,addnotes,scite1,scite2,scite3,intlog,intideo,intmisc,related
201711260041,2017,11,26,,0,,Burkina Faso,Nord,Kain,14.03944,-2.760368,1.0,0,in the Yatenga district.,"11/26/2017: Assailants opened fire on teachers at their residence in Kain, Nord, Burkina Faso. A French language teacher was killed and two people were injured in the attack. This was one of two coordinated attacks carried out by the assailants overnight. No group claimed responsibility for the incident.",1,1,1,0,,1.0,1,0,Armed Assault,,,Educational Institution,Teacher/Professor/Instructor,Unknown,Teachers,Burkina Faso,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Two dead in Burkina Faso raids,"" Nigeria Punch, November 27, 2017.","""Two dead in Burkina Faso raids,"" Latest Nigerian News.com, November 27, 2017.",,-9,-9,0,"201711260041, 201711270034"
201711270023,2017,11,27,,0,,Burkina Faso,Centre,Ouagadougou,12.37368,-1.53698,1.0,0,,"11/27/2017: Assailants threw a grenade at a French military vehicle in Ouagadougou, Centre, Burkina Faso. Three civilians were injured in the blast. No group claimed responsibility; however, sources attributed the attack to Jamaat Nusrat al-Islam wal Muslimin (JNIM) and noted that the incident occurred prior to a visit by French President Emmanuel Macron.",1,1,1,0,,0.0,1,0,Bombing/Explosion,,,Military,Military Transportation/Vehicle (excluding convoys),French Army,Vehicle,France,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Burkina Faso,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,"The specific motive is unknown; however, sources noted that the attack occurred prior to a speech given by French President Emmanuel Macron.",0,-99.0,0.0,0.0,,,,,,,Explosives,Grenade,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,1,4.0,Unknown,-99.0,A tarmac and a vehicle were damaged in this attack.,0.0,,,,,,,,,,,,,,,,"""Revision: Ouagadougou - Burkina grenade attack greets Macron's Africa tour,"" AFP (North European Service), November 28, 2017.","""Grenade thrown at French troops in Burkina Faso before Macron's arrival,"" Reuters UK, November 28, 2017.","""West Africa Roundup: French leader visits Burkina Faso amid jihadist escalation,"" BBC Monitoring, November 29, 2017.",1,1,1,
201711270034,2017,11,27,"November 27, 2017",0,,Burkina Faso,Nord,Petegoli,13.93246,-2.611451,2.0,0,near the Malian border.,"11/27/2017: Assailants opened fire on Tamboura Boucari Aissama, a city councilor, in Petegoli, Nord, Burkina Faso. Aissama was killed in the attack. This was one of two coordinated attacks carried out by the assailants overnight. No group claimed responsibility for the incident.",1,1,1,0,,1.0,1,0,Assassination,,,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Baraboule,City Councilor: Tamboura Boucari Aissama,Burkina Faso,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Two dead in Burkina Faso raids,"" Nigeria Punch, November 27, 2017.","""Two dead in Burkina Faso raids,"" Latest Nigerian News.com, November 27, 2017.",,-9,-9,0,"201711260041, 201711270034"
201711280034,2017,11,28,,0,,Mali,Kidal,Kidal,18.442702,1.411332,1.0,0,,"11/28/2017: Assailants fired mortars at a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) camp in Kidal, Mali. There were no reported casualties in the attack. This was one of four related attacks targeting MINUSMA personnel in Kidal on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,1.0,1,0,Bombing/Explosion,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp,International,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 30 November 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, November 30, 2017.",,,0,1,1,"201711280034, 201711280035, 201711280036, 201711280037"
201711280035,2017,11,28,,0,,Mali,Kidal,Tessalit,20.252065,0.981526,1.0,0,,"11/28/2017: Assailants fired mortars at a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) camp in Tessalit, Kidal, Mali. There were no reported casualties in the attack. This was one of four related attacks targeting MINUSMA personnel in Kidal on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,1.0,1,0,Bombing/Explosion,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp,International,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 30 November 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, November 30, 2017.",,,0,1,1,"201711280034, 201711280035, 201711280036, 201711280037"
201711280036,2017,11,28,,0,,Mali,Kidal,Aguelhoc,19.464848,0.856393,1.0,0,,"11/28/2017: Assailants fired mortars at a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) camp in Aguelhoc, Kidal, Mali. There were no reported casualties in the attack. This was one of four related attacks targeting MINUSMA personnel in Kidal on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,1.0,1,0,Bombing/Explosion,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp,International,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 30 November 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, November 30, 2017.",,,0,1,1,"201711280034, 201711280035, 201711280036, 201711280037"
201711280037,2017,11,28,,0,,Mali,Kidal,Kidal,18.442702,1.411332,1.0,0,,"11/28/2017: Assailants opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) patrol in Kidal, Mali. There were no reported casualties in the attack. This was one of four related attacks targeting MINUSMA personnel in Kidal on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,1.0,0,0,Armed Assault,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Patrol,International,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 30 November 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, November 30, 2017.",,,0,1,1,"201711280034, 201711280035, 201711280036, 201711280037"
201712010036,2017,12,1,,0,,Mali,Gao,Gao,16.273924,-0.039408,1.0,0,,"12/01/2017: Assailants attacked an Operational Coordination Mechanism (MOC) patrol in Gao, Mali. At least one police officer was injured in the incident. No group claimed responsibility for the attack.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Armed Assault,,,Military,Military Unit/Patrol/Convoy,Operational Coordination Mechanism (MOC),Patrol,Mali,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 23 January 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, January 23, 2018.",,,-9,-9,0,
201712030024,2017,12,2,,0,,Mali,Mopti,Gourti,14.271849,-2.825969,1.0,0,,"12/02/2017: Assailants shot and killed Seydou Guindo, the secretary general for the mayor of Djougani, in Gourti, Mopti, Mali. No group claimed responsibility for the attack.",1,1,1,0,,0.0,1,0,Assassination,,,Government (General),"Government Personnel (excluding police, military)",Government of Djougani,Secretary General for Mayor: Seydou Guindo,Mali,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Hosted Product: AQIM Newsletter 05 December 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, December 5, 2017.",,,-9,-9,0,
201712050018,2017,12,4,,1,2017-12-07,Mali,Mopti,Sougoulbe,14.533889,-4.885556,1.0,0,in the Tenenkou district.,"12/04/2017: Assailants abducted Sekou Sow in Sougoulbe, Mopti, Mali. Sow, a local mayor, was released on December 7, 2017 after a ransom was paid. No group claimed responsibility; however, sources suspected that the assailants might be affiliated with Jamaat Nusrat al-Islam wal Muslimin (JNIM).",0,1,1,1,Other Crime Type,0.0,1,0,Hostage Taking (Kidnapping),,,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Sougoulbe,Mayor: Sekou Sow,Mali,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,3.0,,,1.0,3572.0,0.0,3572.0,0.0,"A ransom of $3,572 (FCFA 1,900,000) was paid for the release of the hostage.",Hostage(s) released by perpetrators,1.0,"There is doubt that this incident meets terrorism-related criteria. Sources suspected that the attack was related to a debt owed by the mayor, and that his creditors made a complaint to JNIM.","""Report Says Kidnappers Release Malian Mayor Some 48 Hours After Abduction,"" Malijet, December 11, 2017.","""Malian Officials Desert Mopti Region Over Insecuritiy; Abducted Mayor Released,"" Radio Nata, December 11, 2017.","""Unknown gunmen abduct local mayor in central Mali,"" Kibaru, December 7, 2017.",0,0,0,
201712080004,2017,12,8,,1,2017-12-09,Mali,Timbuktu,Dianke,15.7228,-4.647563,1.0,0,in Niafunke district.,"12/08/2017: Assailants abducted five Huawei Technologies Co., Ltd. employees laying fiber optic cables in Dianke, Niafunke district, Timbuktu, Mali. All five hostages were killed and their bodies were discovered near Dianke the following day, on February 9, 2017. No group claimed responsibility for the attack.",1,1,1,0,,0.0,1,0,Hostage Taking (Kidnapping),,,Telecommunication,Internet Infrastructure,"Huawei Technologies Co., Ltd.",Employees,China,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,5.0,0.0,,1.0,,,0.0,,,,,,Hostage(s) killed (not during rescue attempt),0.0,"The victims included three Malians, one Burkinabe, and one Togolese employee.","""Five Workers Laying Fibre Optic Cables Murdered In Mali,"" AFP (World Service), December 10, 2017.","""Hosted Product: AQIM Newsletter 23 January 2017,"" Al Qa'ida in the Islamic Maghreb Newsletter, January 23, 2018.","""Five local staff of Chinese firm killed in central Mali,"" Studio Tamani Online, December 10, 2017.",-9,-9,1,
201712090028,2017,12,9,,0,,Mali,Gao,Ahina,16.333067,0.696607,2.0,0,50 kilometers to the east of Djebock.,"12/09/2017: Assailants opened fire on Tuareg civilians at Imaghad Camp in Ahina, Gao, Mali. There were an unknown number of casualties in the assault. No group claimed responsibility for the attack.",1,1,1,0,,0.0,1,0,Armed Assault,,,Private Citizens & Property,Race/Ethnicity Identified,Not Applicable,Tuareg Civilians,Mali,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,,0.0,0.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,The victims included Idhatan ag Babahmad.,"""Presumed Terrorists Kill Six People in Mali’s Timbuktu Region,"" Radio Nata, December 12, 2017.",,,-9,-9,0,
201712100019,2017,12,10,,1,,Mali,Timbuktu,Goundam district,16.496133,-3.491966,3.0,0,between Goundam and Douekire.,"12/10/2017: Assailants fired a projectile at a Congress for Justice in the Azawad (CJA) vehicle between Goundam and Douekire in Goudam district, Timbuktu, Mali. At least six people, including CJA members and civilians, were killed and other people were injured in the attack. Two people were also reported missing. Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident. Sources also attributed the attack to Al-Qaida in the Islamic Maghreb (AQIM).",1,1,1,0,,0.0,1,0,Bombing/Explosion,,,Violent Political Party,Party Official/Candidate/Other Personnel,Congress for Justice in the Azawad (CJA),Vehicle,Mali,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Mali,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,Al-Qaida in the Islamic Maghreb (AQIM),,,,,0,-99.0,0.0,1.0,"Posted to website, blog, etc.",0.0,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,A rocket-propelled grenade (RPG) was used in the attack.,6.0,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,-9.0,,,,,,,,,,,,,,,,"""'Jihadists' Kill Six In Mali Attack,"" AFP (World Service), December 11, 2017.","""Militants kill six in Mali,"" The News International, December 12, 2017.","""Presumed Terrorists Kill Six People in Mali’s Timbuktu Region,"" Radio Nata, December 12, 2017.",0,1,0,
201712150003,2017,12,15,,0,,Mali,Kidal,Unknown,18.454174,1.409692,4.0,0,,"12/15/2017: Assailants opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) checkpoint in Kidal, Mali. This was one of four attacks targeting MINUSMA checkpoints in Kidal on the same day. At least one assailant and one peacekeeper were killed and three other people and an unknown number of assailants were injured across all four assaults. No group claimed responsibility; however, sources attributed the attacks to the High Council for the Unity of Azawad (HCUA).",1,1,1,0,,1.0,1,0,Armed Assault,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Checkpoint,International,,,,,,,,,,,High Council for the Unity of Azawad (HCUA),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,"The victims included a Guinean (Guinea) peacekeeper. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201712150003, 201712150004, 201712150005, and 201712150006.","""Guinean UN peacekeeper dies of wounds,"" The News International, December 19, 2017.","""Africa Command OSINT Daily 19 December 2017,"" Summary, December 20, 2017.","""Africa Command OSINT Daily 18 December 2017,"" Summary, December 19, 2017.",0,1,1,"201712150003, 201712150004, 201712150005, 201712150006"
201712150004,2017,12,15,,0,,Mali,Kidal,Unknown,18.454174,1.409692,4.0,0,,"12/15/2017: Assailants opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) checkpoint in Kidal, Mali. This was one of four attacks targeting MINUSMA checkpoints in Kidal on the same day. At least one assailant and one peacekeeper were killed and three other people and an unknown number of assailants were injured across all four assaults. No group claimed responsibility; however, sources attributed the attacks to the High Council for the Unity of Azawad (HCUA).",1,1,1,0,,1.0,1,0,Armed Assault,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Checkpoint,International,,,,,,,,,,,High Council for the Unity of Azawad (HCUA),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201712150003, 201712150004, 201712150005, and 201712150006.","""Guinean UN peacekeeper dies of wounds,"" The News International, December 19, 2017.","""Africa Command OSINT Daily 19 December 2017,"" Summary, December 20, 2017.","""Africa Command OSINT Daily 18 December 2017,"" Summary, December 19, 2017.",0,1,1,"201712150003, 201712150004, 201712150005, 201712150006"
201712150005,2017,12,15,,0,,Mali,Kidal,Unknown,18.454174,1.409692,4.0,0,,"12/15/2017: Assailants opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) checkpoint in Kidal, Mali. This was one of four attacks targeting MINUSMA checkpoints in Kidal on the same day. At least one assailant and one peacekeeper were killed and three other people and an unknown number of assailants were injured across all four assaults. No group claimed responsibility; however, sources attributed the attacks to the High Council for the Unity of Azawad (HCUA).",1,1,1,0,,1.0,1,0,Armed Assault,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Checkpoint,International,,,,,,,,,,,High Council for the Unity of Azawad (HCUA),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,1.0,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201712150003, 201712150004, 201712150005, and 201712150006.","""Guinean UN peacekeeper dies of wounds,"" The News International, December 19, 2017.","""Africa Command OSINT Daily 19 December 2017,"" Summary, December 20, 2017.","""Africa Command OSINT Daily 18 December 2017,"" Summary, December 19, 2017.",0,1,1,"201712150003, 201712150004, 201712150005, 201712150006"
201712150006,2017,12,15,,0,,Mali,Kidal,Unknown,18.454174,1.409692,4.0,0,,"12/15/2017: Assailants opened fire on a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) checkpoint in Kidal, Mali. This was one of four attacks targeting MINUSMA checkpoints in Kidal on the same day. At least one assailant and one peacekeeper were killed and three other people and an unknown number of assailants were injured across all four assaults. No group claimed responsibility; however, sources attributed the attacks to the High Council for the Unity of Azawad (HCUA).",1,1,1,0,,1.0,1,0,Armed Assault,,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Checkpoint,International,,,,,,,,,,,High Council for the Unity of Azawad (HCUA),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,0.0,0.0,0.0,1.0,0.0,,-9,,,,,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201712150003, 201712150004, 201712150005, and 201712150006.","""Guinean UN peacekeeper dies of wounds,"" The News International, December 19, 2017.","""Africa Command OSINT Daily 19 December 2017,"" Summary, December 20, 2017.","""Africa Command OSINT Daily 18 December 2017,"" Summary, December 19, 2017.",0,1,1,"201712150003, 201712150004, 201712150005, 201712150006"
